,Trial,Score,Parameters
99,99,0.9521607208194725,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 754), ('learning_rate', 0.06011260048476693), ('max_depth', 3), ('subsample', 0.4655861244811468), ('colsample_bytree', 0.5419718284419525), ('min_child_weight', 3)]"
100,100,0.9496175093187615,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 691), ('learning_rate', 0.05965143684535952), ('max_depth', 3), ('subsample', 0.5684553916895273), ('colsample_bytree', 0.5397883122948477), ('min_child_weight', 3)]"
101,101,0.9491971628426458,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 762), ('learning_rate', 0.0704088324902314), ('max_depth', 3), ('subsample', 0.4820489550111348), ('colsample_bytree', 0.530397684734163), ('min_child_weight', 3)]"
102,102,0.9520919119906912,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 714), ('learning_rate', 0.04265787576928806), ('max_depth', 3), ('subsample', 0.459993773482946), ('colsample_bytree', 0.5196805450522843), ('min_child_weight', 3)]"
103,103,0.9524077716167794,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 711), ('learning_rate', 0.04207340897397283), ('max_depth', 3), ('subsample', 0.4632979962239676), ('colsample_bytree', 0.54531112761471), ('min_child_weight', 3)]"
104,104,0.9517895953685223,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 649), ('learning_rate', 0.04131123551778648), ('max_depth', 3), ('subsample', 0.45989146609947423), ('colsample_bytree', 0.5427246577330002), ('min_child_weight', 3)]"
105,105,0.9477149260419638,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 718), ('learning_rate', 0.03100767822300521), ('max_depth', 3), ('subsample', 0.4179360617932175), ('colsample_bytree', 0.9604768811972059), ('min_child_weight', 3)]"
106,106,0.9498301561222388,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 775), ('learning_rate', 0.02495911075521163), ('max_depth', 3), ('subsample', 0.35796698530841875), ('colsample_bytree', 0.5609463919106196), ('min_child_weight', 3)]"
107,107,0.9517364707566559,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 805), ('learning_rate', 0.0413038908511593), ('max_depth', 3), ('subsample', 0.4384671423993462), ('colsample_bytree', 0.5125522944035099), ('min_child_weight', 3)]"
108,108,0.9510510641459264,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 744), ('learning_rate', 0.07915662116535163), ('max_depth', 3), ('subsample', 0.40226281029286337), ('colsample_bytree', 0.5208625690816162), ('min_child_weight', 3)]"
109,109,0.9458249156996789,"[('scaling_method', 'standard'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 826), ('learning_rate', 0.02076935478490837), ('max_depth', 3), ('subsample', 0.4727980742483081), ('colsample_bytree', 0.5993086864206366), ('min_child_weight', 3)]"
110,110,0.9489035796406884,"[('scaling_method', 'robust'), ('encoding_method', 'ordinal'), ('n_estimators', 786), ('learning_rate', 0.06062186192887678), ('max_depth', 3), ('subsample', 0.5377177096993603), ('colsample_bytree', 0.5502549325233586), ('min_child_weight', 3)]"
111,111,0.9525864170826102,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 679), ('learning_rate', 0.04891137066364077), ('max_depth', 3), ('subsample', 0.5273879197060717), ('colsample_bytree', 0.5340240734847181), ('min_child_weight', 3)]"
112,112,0.9526733714975837,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 702), ('learning_rate', 0.04523768873166973), ('max_depth', 3), ('subsample', 0.5115862713822805), ('colsample_bytree', 0.5312583119328187), ('min_child_weight', 3)]"
113,113,0.9504169967952808,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 758), ('learning_rate', 0.037244747317645516), ('max_depth', 3), ('subsample', 0.5087590149212593), ('colsample_bytree', 0.5294018482816636), ('min_child_weight', 3)]"
114,114,0.951365270715901,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 705), ('learning_rate', 0.04611393780089925), ('max_depth', 3), ('subsample', 0.5249272842735088), ('colsample_bytree', 0.5002201928794499), ('min_child_weight', 3)]"
115,115,0.9456955897032774,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 622), ('learning_rate', 0.032886369950462284), ('max_depth', 3), ('subsample', 0.5424378122448235), ('colsample_bytree', 0.866218352686321), ('min_child_weight', 3)]"
116,116,0.9508539034515644,"[('scaling_method', 'minmax'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 571), ('learning_rate', 0.0650880201327862), ('max_depth', 3), ('subsample', 0.5943243720960678), ('colsample_bytree', 0.9231641549652775), ('min_child_weight', 3)]"
117,117,0.9528511805587703,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 737), ('learning_rate', 0.056132202020295875), ('max_depth', 3), ('subsample', 0.58082371295993), ('colsample_bytree', 0.564317092783244), ('min_child_weight', 3)]"
118,118,0.950169297186151,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 658), ('learning_rate', 0.056438055720722344), ('max_depth', 3), ('subsample', 0.4899508032369071), ('colsample_bytree', 0.5607733677938262), ('min_child_weight', 3)]"
119,119,0.9492661539503291,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 681), ('learning_rate', 0.08973642169696622), ('max_depth', 3), ('subsample', 0.574294424977877), ('colsample_bytree', 0.5439716352314813), ('min_child_weight', 3)]"
120,120,-1.9892735107572996,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 735), ('learning_rate', 0.003505260268786572), ('max_depth', 3), ('subsample', 0.5482834678188416), ('colsample_bytree', 0.5646537270444772), ('min_child_weight', 3)]"
121,121,0.9518241323625473,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 696), ('learning_rate', 0.04956971462021268), ('max_depth', 3), ('subsample', 0.602648058771633), ('colsample_bytree', 0.5360136565401725), ('min_child_weight', 3)]"
122,122,-5.63450494227399,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 780), ('learning_rate', 0.0019447446526282995), ('max_depth', 3), ('subsample', 0.6496849479558762), ('colsample_bytree', 0.5517539150854273), ('min_child_weight', 3)]"
123,123,0.9481444227716584,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 755), ('learning_rate', 0.0683568066796968), ('max_depth', 3), ('subsample', 0.6187040017746238), ('colsample_bytree', 0.5895959136708266), ('min_child_weight', 3)]"
124,124,0.9521955583874506,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 868), ('learning_rate', 0.054420475166562135), ('max_depth', 3), ('subsample', 0.5259541195902329), ('colsample_bytree', 0.5296136389860914), ('min_child_weight', 3)]"
125,125,0.9508689229011548,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 848), ('learning_rate', 0.038738333468383374), ('max_depth', 3), ('subsample', 0.5217749687714149), ('colsample_bytree', 0.5270133120532597), ('min_child_weight', 3)]"
126,126,0.9508805701034684,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 871), ('learning_rate', 0.04472460072962661), ('max_depth', 3), ('subsample', 0.38536214692286963), ('colsample_bytree', 0.5531078297001204), ('min_child_weight', 3)]"
127,127,0.9490232246802748,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 486), ('learning_rate', 0.058442061872102394), ('max_depth', 3), ('subsample', 0.4751689138380436), ('colsample_bytree', 0.5745463029118599), ('min_child_weight', 3)]"
128,128,0.9507311986615139,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 799), ('learning_rate', 0.052903219353224146), ('max_depth', 3), ('subsample', 0.4500492452335821), ('colsample_bytree', 0.5098698688105051), ('min_child_weight', 3)]"
129,129,0.9523252856260512,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 824), ('learning_rate', 0.0481503441437999), ('max_depth', 3), ('subsample', 0.5079471561797105), ('colsample_bytree', 0.6223026235645943), ('min_child_weight', 3)]"
130,130,0.9516226228972965,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 732), ('learning_rate', 0.034828716834616365), ('max_depth', 3), ('subsample', 0.5005326165027717), ('colsample_bytree', 0.5341379645975699), ('min_child_weight', 3)]"
131,131,0.9514307088062091,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 831), ('learning_rate', 0.047959536140039075), ('max_depth', 3), ('subsample', 0.5517485219594137), ('colsample_bytree', 0.5452087580395065), ('min_child_weight', 3)]"
132,132,0.9496836599304108,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 816), ('learning_rate', 0.07456350254246326), ('max_depth', 3), ('subsample', 0.5312248683326793), ('colsample_bytree', 0.5686559267007982), ('min_child_weight', 1)]"
133,133,0.9512874748838543,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 787), ('learning_rate', 0.06188980481198439), ('max_depth', 3), ('subsample', 0.5059497536870031), ('colsample_bytree', 0.6141766106954061), ('min_child_weight', 3)]"
134,134,0.9517964567178895,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 991), ('learning_rate', 0.04324599106848508), ('max_depth', 3), ('subsample', 0.5731565169413695), ('colsample_bytree', 0.6890230817787785), ('min_child_weight', 3)]"
135,135,0.9519152795783148,"[('scaling_method', 'standard'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 753), ('learning_rate', 0.05422494857758157), ('max_depth', 3), ('subsample', 0.47638495714662543), ('colsample_bytree', 0.5559378145486765), ('min_child_weight', 3)]"
136,136,0.9517808136141305,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 886), ('learning_rate', 0.04688458700328162), ('max_depth', 3), ('subsample', 0.5247969778603194), ('colsample_bytree', 0.6240441155856111), ('min_child_weight', 3)]"
137,137,0.9491596542409928,"[('scaling_method', 'robust'), ('encoding_method', 'ordinal'), ('n_estimators', 715), ('learning_rate', 0.039955142291171114), ('max_depth', 3), ('subsample', 0.43640010082446495), ('colsample_bytree', 0.5800184130685266), ('min_child_weight', 3)]"
138,138,0.9518285642721188,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 847), ('learning_rate', 0.06575677320195648), ('max_depth', 3), ('subsample', 0.491066420475752), ('colsample_bytree', 0.5378204565383894), ('min_child_weight', 3)]"
139,139,0.951491396995894,"[('scaling_method', 'minmax'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 774), ('learning_rate', 0.05727614421854983), ('max_depth', 3), ('subsample', 0.5852285352569), ('colsample_bytree', 0.7463213215654034), ('min_child_weight', 3)]"
140,140,0.9518508960278128,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 808), ('learning_rate', 0.04988880548136534), ('max_depth', 3), ('subsample', 0.5514143387252775), ('colsample_bytree', 0.5251004468368374), ('min_child_weight', 3)]"
141,141,0.9531316379429852,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 866), ('learning_rate', 0.05270128773129552), ('max_depth', 3), ('subsample', 0.4620426991937982), ('colsample_bytree', 0.9340226209548163), ('min_child_weight', 3)]"
142,142,0.9512856143178355,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 830), ('learning_rate', 0.04341803304681485), ('max_depth', 3), ('subsample', 0.45719363786615913), ('colsample_bytree', 0.7187076171263331), ('min_child_weight', 3)]"
143,143,0.952171508740453,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 867), ('learning_rate', 0.05437713892126994), ('max_depth', 3), ('subsample', 0.5019202806172095), ('colsample_bytree', 0.5431178514237903), ('min_child_weight', 3)]"
144,144,0.9520626687059268,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 906), ('learning_rate', 0.054042630656456134), ('max_depth', 3), ('subsample', 0.5080367086042124), ('colsample_bytree', 0.51198265029545), ('min_child_weight', 3)]"
145,145,0.951155339801663,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 876), ('learning_rate', 0.07025596013174865), ('max_depth', 3), ('subsample', 0.4165870681298944), ('colsample_bytree', 0.9732541458551094), ('min_child_weight', 3)]"
146,146,0.9497400716978402,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 662), ('learning_rate', 0.05917992441035614), ('max_depth', 3), ('subsample', 0.46767015920478594), ('colsample_bytree', 0.9846029594721343), ('min_child_weight', 3)]"
147,147,-6.65965427605023,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 446), ('learning_rate', 0.0010712486347591998), ('max_depth', 3), ('subsample', 0.4825862334384864), ('colsample_bytree', 0.5434846057210297), ('min_child_weight', 3)]"
148,148,0.9497123270021751,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 861), ('learning_rate', 0.06340760304462704), ('max_depth', 3), ('subsample', 0.5205990977115085), ('colsample_bytree', 0.5276903068424463), ('min_child_weight', 3)]"
149,149,0.9518358819781145,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 695), ('learning_rate', 0.038521967462703914), ('max_depth', 3), ('subsample', 0.5034436831213892), ('colsample_bytree', 0.5462568144743472), ('min_child_weight', 3)]"
150,150,0.9489845181123713,"[('scaling_method', 'standard'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 743), ('learning_rate', 0.08107787167353209), ('max_depth', 3), ('subsample', 0.4565734868693377), ('colsample_bytree', 0.8440767726801103), ('min_child_weight', 3)]"
151,151,0.9519921357656331,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 842), ('learning_rate', 0.04861121925706736), ('max_depth', 3), ('subsample', 0.490991714756171), ('colsample_bytree', 0.56269957223263), ('min_child_weight', 3)]"
152,152,0.9514457200295429,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 819), ('learning_rate', 0.05301276282170907), ('max_depth', 3), ('subsample', 0.5407751117352547), ('colsample_bytree', 0.5537130655288774), ('min_child_weight', 3)]"
153,153,0.9520772364190746,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 861), ('learning_rate', 0.04503013413479328), ('max_depth', 3), ('subsample', 0.5582363650460842), ('colsample_bytree', 0.9343632270478865), ('min_child_weight', 3)]"
154,154,0.9526560579357902,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 795), ('learning_rate', 0.04172853987751522), ('max_depth', 3), ('subsample', 0.4419246349745536), ('colsample_bytree', 0.5336033189425923), ('min_child_weight', 3)]"
155,155,0.951049291667305,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 769), ('learning_rate', 0.04199143241945855), ('max_depth', 3), ('subsample', 0.4360888165921659), ('colsample_bytree', 0.5336565849374564), ('min_child_weight', 3)]"
156,156,0.9511061724355191,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 959), ('learning_rate', 0.03458731346887729), ('max_depth', 3), ('subsample', 0.4188466828143716), ('colsample_bytree', 0.5189508994741645), ('min_child_weight', 3)]"
157,157,0.9504154558780444,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 801), ('learning_rate', 0.03862609981112963), ('max_depth', 3), ('subsample', 0.3991799883336352), ('colsample_bytree', 0.5081151210020443), ('min_child_weight', 3)]"
158,158,0.947892774008894,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('drop', None), ('n_estimators', 709), ('learning_rate', 0.028635032997293294), ('max_depth', 3), ('subsample', 0.45137938527314664), ('colsample_bytree', 0.6626173210513152), ('min_child_weight', 3)]"
159,159,0.9523405319659641,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 723), ('learning_rate', 0.05519248893991228), ('max_depth', 3), ('subsample', 0.469667415613962), ('colsample_bytree', 0.9474263467016206), ('min_child_weight', 3)]"
160,160,0.950586597257877,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 677), ('learning_rate', 0.051234834023714364), ('max_depth', 3), ('subsample', 0.5167228615490773), ('colsample_bytree', 0.8749826053588998), ('min_child_weight', 3)]"
161,161,0.9503245060245316,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 721), ('learning_rate', 0.06119859099043222), ('max_depth', 3), ('subsample', 0.48413250327703045), ('colsample_bytree', 0.9901451249573526), ('min_child_weight', 3)]"
162,162,0.9517884451811204,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 758), ('learning_rate', 0.056134749136265226), ('max_depth', 3), ('subsample', 0.4631096850013901), ('colsample_bytree', 0.5337116167963731), ('min_child_weight', 3)]"
163,163,0.9522320177601195,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 735), ('learning_rate', 0.046632456454932796), ('max_depth', 3), ('subsample', 0.4769736498003955), ('colsample_bytree', 0.9461559540230428), ('min_child_weight', 3)]"
164,164,0.9515023147157408,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 788), ('learning_rate', 0.04608924288408567), ('max_depth', 3), ('subsample', 0.5322749379260144), ('colsample_bytree', 0.5239557169561608), ('min_child_weight', 3)]"
165,165,0.9533249928853152,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 915), ('learning_rate', 0.0420641845240982), ('max_depth', 3), ('subsample', 0.5033762016646954), ('colsample_bytree', 0.5494580197873535), ('min_child_weight', 3)]"
166,166,0.9509068009076372,"[('scaling_method', 'maxabs'), ('encoding_method', 'ordinal'), ('n_estimators', 914), ('learning_rate', 0.04131633201233069), ('max_depth', 3), ('subsample', 0.4967258115430948), ('colsample_bytree', 0.9506423714253716), ('min_child_weight', 3)]"
167,167,0.9519780823195714,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 940), ('learning_rate', 0.038045180014538514), ('max_depth', 3), ('subsample', 0.4373944836896966), ('colsample_bytree', 0.9650866033631255), ('min_child_weight', 3)]"
168,168,0.9501421333691105,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 888), ('learning_rate', 0.031806087233169966), ('max_depth', 3), ('subsample', 0.4815662405800199), ('colsample_bytree', 0.9470886421187443), ('min_child_weight', 3)]"
169,169,0.9525385133493609,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 919), ('learning_rate', 0.04932325605817507), ('max_depth', 3), ('subsample', 0.5114871509900724), ('colsample_bytree', 0.9059216426916253), ('min_child_weight', 3)]"
170,170,0.9515703128411378,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 979), ('learning_rate', 0.04818169184553944), ('max_depth', 3), ('subsample', 0.5174364817583207), ('colsample_bytree', 0.9338596084786073), ('min_child_weight', 3)]"
171,171,0.9507877155258405,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 928), ('learning_rate', 0.05160577279745499), ('max_depth', 3), ('subsample', 0.4941025676577416), ('colsample_bytree', 0.9110710272620719), ('min_child_weight', 3)]"
172,172,0.9513587657989822,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 959), ('learning_rate', 0.042915353506745156), ('max_depth', 3), ('subsample', 0.5098386775048558), ('colsample_bytree', 0.896013621161733), ('min_child_weight', 3)]"
173,173,0.9513230469575946,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 909), ('learning_rate', 0.044561340936769014), ('max_depth', 3), ('subsample', 0.4714585860384592), ('colsample_bytree', 0.9406072062884031), ('min_child_weight', 3)]"
174,174,0.9479610113862735,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 872), ('learning_rate', 0.05449715037318534), ('max_depth', 3), ('subsample', 0.1751467046087154), ('colsample_bytree', 0.9260876193351916), ('min_child_weight', 3)]"
175,175,0.9495934629731999,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 944), ('learning_rate', 0.03516312155180602), ('max_depth', 3), ('subsample', 0.44597442062514736), ('colsample_bytree', 0.9078742653009741), ('min_child_weight', 3)]"
176,176,0.9524011249729204,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 835), ('learning_rate', 0.04962488729958882), ('max_depth', 3), ('subsample', 0.5306218840327849), ('colsample_bytree', 0.9517140315038085), ('min_child_weight', 3)]"
177,177,0.9530518772552077,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 829), ('learning_rate', 0.04933494232825274), ('max_depth', 3), ('subsample', 0.5320682964121662), ('colsample_bytree', 0.9508717768407448), ('min_child_weight', 3)]"
178,178,0.9512135836517027,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 834), ('learning_rate', 0.04121742718069537), ('max_depth', 3), ('subsample', 0.5662106821035318), ('colsample_bytree', 0.9568294407705829), ('min_child_weight', 3)]"
179,179,0.9511230464214473,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 813), ('learning_rate', 0.04715210264651187), ('max_depth', 3), ('subsample', 0.536675930447484), ('colsample_bytree', 0.9673251701113643), ('min_child_weight', 3)]"
180,180,0.9509437646461024,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 790), ('learning_rate', 0.03829263734931946), ('max_depth', 3), ('subsample', 0.46960494485926907), ('colsample_bytree', 0.9436645274942905), ('min_child_weight', 3)]"
181,181,0.9515241111621598,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 890), ('learning_rate', 0.05022085494783155), ('max_depth', 3), ('subsample', 0.5220405978594755), ('colsample_bytree', 0.9542908691191324), ('min_child_weight', 3)]"
182,182,0.9500338524285767,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 835), ('learning_rate', 0.04512335778245715), ('max_depth', 3), ('subsample', 0.531601528411806), ('colsample_bytree', 0.9252577740848777), ('min_child_weight', 3)]"
183,183,0.9520797875254308,"[('scaling_method', 'minmax'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 820), ('learning_rate', 0.05012238559323166), ('max_depth', 3), ('subsample', 0.5083614101155587), ('colsample_bytree', 0.9758069309259216), ('min_child_weight', 3)]"
184,184,0.8968242815180769,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 100), ('learning_rate', 0.05729833789185879), ('max_depth', 3), ('subsample', 0.5484844444141704), ('colsample_bytree', 0.9181749281071434), ('min_child_weight', 3)]"
185,185,0.9515850209997104,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 851), ('learning_rate', 0.042623440727843576), ('max_depth', 3), ('subsample', 0.48899849110596627), ('colsample_bytree', 0.9506362207824416), ('min_child_weight', 3)]"
186,186,0.9300529906067823,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 735), ('learning_rate', 0.01202383045705611), ('max_depth', 3), ('subsample', 0.9182201098753009), ('colsample_bytree', 0.9319331542645202), ('min_child_weight', 3)]"
187,187,0.9521917501274139,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 899), ('learning_rate', 0.04823928101303098), ('max_depth', 3), ('subsample', 0.4280651667859142), ('colsample_bytree', 0.963102658745479), ('min_child_weight', 1)]"
188,188,0.7454459671605385,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 925), ('learning_rate', 0.004912713767883921), ('max_depth', 3), ('subsample', 0.5573070329536469), ('colsample_bytree', 0.900749443125828), ('min_child_weight', 3)]"
189,189,0.9509267548069505,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 804), ('learning_rate', 0.03682864554351865), ('max_depth', 3), ('subsample', 0.47762427683804304), ('colsample_bytree', 0.9353286789746752), ('min_child_weight', 3)]"
190,190,0.9523684453807333,"[('scaling_method', 'standard'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 993), ('learning_rate', 0.053381609903916626), ('max_depth', 3), ('subsample', 0.5243245101931788), ('colsample_bytree', 0.8826948437217933), ('min_child_weight', 3)]"
191,191,0.9525824687433015,"[('scaling_method', 'standard'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 990), ('learning_rate', 0.053289514999858206), ('max_depth', 3), ('subsample', 0.5224612572694859), ('colsample_bytree', 0.9187995386866803), ('min_child_weight', 3)]"
192,192,0.9540798603432907,"[('scaling_method', 'standard'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 987), ('learning_rate', 0.04571203871971512), ('max_depth', 3), ('subsample', 0.5029585844426339), ('colsample_bytree', 0.8889268050013618), ('min_child_weight', 3)]"
193,193,0.9306704819107013,"[('scaling_method', 'standard'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 1000), ('learning_rate', 0.008273172091030503), ('max_depth', 3), ('subsample', 0.5104639186783542), ('colsample_bytree', 0.8900711275354101), ('min_child_weight', 3)]"
194,194,0.9533602132222991,"[('scaling_method', 'standard'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 954), ('learning_rate', 0.050396663048977025), ('max_depth', 3), ('subsample', 0.5395240267750261), ('colsample_bytree', 0.8682284067434558), ('min_child_weight', 3)]"
195,195,0.951854282232755,"[('scaling_method', 'standard'), ('encoding_method', 'onehot'), ('drop', 'first'), ('n_estimators', 981), ('learning_rate', 0.06000902301833092), ('max_depth', 3), ('subsample', 0.5756228536210479), ('colsample_bytree', 0.8834950350520847), ('min_child_weight', 3)]"
196,196,0.9520063522030368,"[('scaling_method', 'standard'), ('encoding_method', 'ordinal'), ('n_estimators', 970), ('learning_rate', 0.0512564879110385), ('max_depth', 3), ('subsample', 0.5325453973380234), ('colsample_bytree', 0.9084335394685096), ('min_child_weight', 3)]"
