,Trial,Score,Parameters
123,123,0.9440390069495815,"[('scaling_method', 'minmax'), ('n_estimators', 888), ('learning_rate', 0.08373802158952745), ('max_depth', 4), ('subsample', 0.6749068996880038), ('min_sample_split', 8), ('min_sample_leaf', 4)]"
124,124,0.9499943420720879,"[('scaling_method', 'minmax'), ('n_estimators', 873), ('learning_rate', 0.06501514656654256), ('max_depth', 3), ('subsample', 0.6274376331493163), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
125,125,0.9521730810246176,"[('scaling_method', 'minmax'), ('n_estimators', 856), ('learning_rate', 0.04767898601143354), ('max_depth', 3), ('subsample', 0.68704242814767), ('min_sample_split', 8), ('min_sample_leaf', 3)]"
126,126,0.9494617973494333,"[('scaling_method', 'minmax'), ('n_estimators', 855), ('learning_rate', 0.05084307745188584), ('max_depth', 3), ('subsample', 0.6894011690412181), ('min_sample_split', 8), ('min_sample_leaf', 4)]"
127,127,0.9450122451099477,"[('scaling_method', 'standard'), ('n_estimators', 883), ('learning_rate', 0.12274289976419579), ('max_depth', 3), ('subsample', 0.6604051588876206), ('min_sample_split', 8), ('min_sample_leaf', 3)]"
128,128,0.9503354581537321,"[('scaling_method', 'minmax'), ('n_estimators', 905), ('learning_rate', 0.07327409820122678), ('max_depth', 3), ('subsample', 0.7058249322814185), ('min_sample_split', 8), ('min_sample_leaf', 3)]"
129,129,0.9513593245014202,"[('scaling_method', 'standard'), ('n_estimators', 906), ('learning_rate', 0.047307177345022204), ('max_depth', 3), ('subsample', 0.6853170034906759), ('min_sample_split', 8), ('min_sample_leaf', 4)]"
130,130,0.9504882291608991,"[('scaling_method', 'standard'), ('n_estimators', 894), ('learning_rate', 0.04516463650362059), ('max_depth', 3), ('subsample', 0.6488020950557758), ('min_sample_split', 8), ('min_sample_leaf', 4)]"
131,131,0.9512642057037475,"[('scaling_method', 'standard'), ('n_estimators', 917), ('learning_rate', 0.045293333563038926), ('max_depth', 3), ('subsample', 0.6497176811488974), ('min_sample_split', 8), ('min_sample_leaf', 4)]"
132,132,0.9507105958530198,"[('scaling_method', 'standard'), ('n_estimators', 912), ('learning_rate', 0.05649303978580632), ('max_depth', 3), ('subsample', 0.6515827192585835), ('min_sample_split', 8), ('min_sample_leaf', 4)]"
133,133,0.951736085575126,"[('scaling_method', 'standard'), ('n_estimators', 927), ('learning_rate', 0.046645102500943836), ('max_depth', 3), ('subsample', 0.6505016196515736), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
134,134,0.9506016619056024,"[('scaling_method', 'standard'), ('n_estimators', 915), ('learning_rate', 0.048186241630746494), ('max_depth', 3), ('subsample', 0.6504709825834247), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
135,135,0.9496514999374972,"[('scaling_method', 'standard'), ('n_estimators', 915), ('learning_rate', 0.047919577641735045), ('max_depth', 3), ('subsample', 0.6378183722959077), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
136,136,0.9509360356002706,"[('scaling_method', 'standard'), ('n_estimators', 939), ('learning_rate', 0.05780730644253702), ('max_depth', 3), ('subsample', 0.6562153106923962), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
137,137,0.9510365793450536,"[('scaling_method', 'standard'), ('n_estimators', 939), ('learning_rate', 0.05702369003600165), ('max_depth', 3), ('subsample', 0.6152784044882944), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
138,138,0.9422618860511707,"[('scaling_method', 'standard'), ('n_estimators', 941), ('learning_rate', 0.059716471563043466), ('max_depth', 6), ('subsample', 0.6080781109905994), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
139,139,0.9485629330189951,"[('scaling_method', 'standard'), ('n_estimators', 952), ('learning_rate', 0.0840437440249571), ('max_depth', 3), ('subsample', 0.6241972513926077), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
140,140,0.9475043423828489,"[('scaling_method', 'standard'), ('n_estimators', 933), ('learning_rate', 0.10089276561828853), ('max_depth', 3), ('subsample', 0.5976630679956955), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
141,141,0.9514663123887088,"[('scaling_method', 'standard'), ('n_estimators', 908), ('learning_rate', 0.054860958266588704), ('max_depth', 3), ('subsample', 0.6578319716970157), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
142,142,0.9508800027472268,"[('scaling_method', 'standard'), ('n_estimators', 902), ('learning_rate', 0.058472207760533745), ('max_depth', 3), ('subsample', 0.6393623120392987), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
143,143,0.9495603807469328,"[('scaling_method', 'standard'), ('n_estimators', 903), ('learning_rate', 0.05734663225512884), ('max_depth', 3), ('subsample', 0.5852931737625825), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
144,144,0.95089025919945,"[('scaling_method', 'standard'), ('n_estimators', 922), ('learning_rate', 0.05737105148074884), ('max_depth', 3), ('subsample', 0.6635338407197149), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
145,145,0.9500061780044871,"[('scaling_method', 'standard'), ('n_estimators', 938), ('learning_rate', 0.08578070035361098), ('max_depth', 3), ('subsample', 0.6595974593698487), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
146,146,0.9479129410511036,"[('scaling_method', 'standard'), ('n_estimators', 953), ('learning_rate', 0.06408167097145509), ('max_depth', 3), ('subsample', 0.6688770274561072), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
147,147,0.9509303986745025,"[('scaling_method', 'standard'), ('n_estimators', 968), ('learning_rate', 0.02722948033160523), ('max_depth', 3), ('subsample', 0.624536160263719), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
148,148,0.9501886661332838,"[('scaling_method', 'standard'), ('n_estimators', 971), ('learning_rate', 0.026355857445981547), ('max_depth', 3), ('subsample', 0.6273865265571534), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
149,149,0.9519868729519144,"[('scaling_method', 'standard'), ('n_estimators', 960), ('learning_rate', 0.033092445361747505), ('max_depth', 3), ('subsample', 0.6793713843400584), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
150,150,0.9499483583025166,"[('scaling_method', 'standard'), ('n_estimators', 961), ('learning_rate', 0.030532990170802063), ('max_depth', 3), ('subsample', 0.607571654305741), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
151,151,0.951001968775229,"[('scaling_method', 'standard'), ('n_estimators', 926), ('learning_rate', 0.035714022927583085), ('max_depth', 3), ('subsample', 0.6802845831730906), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
152,152,0.9478685926023557,"[('scaling_method', 'standard'), ('n_estimators', 943), ('learning_rate', 0.021047690666695266), ('max_depth', 3), ('subsample', 0.6663625960441972), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
153,153,0.9510068852783602,"[('scaling_method', 'standard'), ('n_estimators', 923), ('learning_rate', 0.032978381268269866), ('max_depth', 3), ('subsample', 0.6801697540570225), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
154,154,0.9492743079836483,"[('scaling_method', 'standard'), ('n_estimators', 926), ('learning_rate', 0.024895039022961477), ('max_depth', 3), ('subsample', 0.6747628503227319), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
155,155,0.9507268705601373,"[('scaling_method', 'standard'), ('n_estimators', 936), ('learning_rate', 0.033764078261197955), ('max_depth', 3), ('subsample', 0.6805224565748115), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
156,156,0.9521478279916111,"[('scaling_method', 'standard'), ('n_estimators', 952), ('learning_rate', 0.03880500805924664), ('max_depth', 3), ('subsample', 0.6554918913604734), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
157,157,0.9492084977079559,"[('scaling_method', 'standard'), ('n_estimators', 921), ('learning_rate', 0.038850629993518015), ('max_depth', 3), ('subsample', 0.6812890294014599), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
158,158,0.947453697484107,"[('scaling_method', 'standard'), ('n_estimators', 955), ('learning_rate', 0.016594101199041266), ('max_depth', 3), ('subsample', 0.661012923872688), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
159,159,0.9510547788140338,"[('scaling_method', 'standard'), ('n_estimators', 946), ('learning_rate', 0.0443359889472791), ('max_depth', 3), ('subsample', 0.6536133388609715), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
160,160,0.950392163361044,"[('scaling_method', 'standard'), ('n_estimators', 948), ('learning_rate', 0.03395034748981218), ('max_depth', 3), ('subsample', 0.6476166708673059), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
161,161,0.9490520864947711,"[('scaling_method', 'standard'), ('n_estimators', 934), ('learning_rate', 0.04669228477947396), ('max_depth', 3), ('subsample', 0.6547822494917452), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
162,162,0.9493989493259049,"[('scaling_method', 'standard'), ('n_estimators', 911), ('learning_rate', 0.04212403873195248), ('max_depth', 3), ('subsample', 0.6802018858276015), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
163,163,0.9501442887117344,"[('scaling_method', 'standard'), ('n_estimators', 925), ('learning_rate', 0.032091497355058465), ('max_depth', 3), ('subsample', 0.6691642141780338), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
164,164,0.9512319547116233,"[('scaling_method', 'standard'), ('n_estimators', 942), ('learning_rate', 0.03947205682033255), ('max_depth', 3), ('subsample', 0.6944780042354488), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
165,165,0.9518488625150265,"[('scaling_method', 'standard'), ('n_estimators', 948), ('learning_rate', 0.03996920824793175), ('max_depth', 3), ('subsample', 0.6972683168750663), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
166,166,0.9504575361787442,"[('scaling_method', 'standard'), ('n_estimators', 957), ('learning_rate', 0.045873977237127245), ('max_depth', 3), ('subsample', 0.6938243377152752), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
167,167,0.9493609760336739,"[('scaling_method', 'standard'), ('n_estimators', 948), ('learning_rate', 0.022475511317766116), ('max_depth', 3), ('subsample', 0.6912863349330044), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
168,168,0.9495489994057215,"[('scaling_method', 'standard'), ('n_estimators', 963), ('learning_rate', 0.02876067646150519), ('max_depth', 3), ('subsample', 0.6987529796703548), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
169,169,0.9515900228008792,"[('scaling_method', 'standard'), ('n_estimators', 907), ('learning_rate', 0.040222428885764765), ('max_depth', 3), ('subsample', 0.6867284128394299), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
170,170,0.9225942897660449,"[('scaling_method', 'standard'), ('n_estimators', 977), ('learning_rate', 0.004578044863724162), ('max_depth', 3), ('subsample', 0.6692455518605165), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
171,171,0.9502088588033702,"[('scaling_method', 'standard'), ('n_estimators', 907), ('learning_rate', 0.0397395954056347), ('max_depth', 3), ('subsample', 0.6852796585247601), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
172,172,0.9508278453348463,"[('scaling_method', 'standard'), ('n_estimators', 914), ('learning_rate', 0.04789782466380351), ('max_depth', 3), ('subsample', 0.7100360846106175), ('min_sample_split', 8), ('min_sample_leaf', 4)]"
173,173,0.9502819534913233,"[('scaling_method', 'standard'), ('n_estimators', 897), ('learning_rate', 0.03818234565453625), ('max_depth', 3), ('subsample', 0.5619282415153161), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
174,174,0.9499474798252977,"[('scaling_method', 'standard'), ('n_estimators', 942), ('learning_rate', 0.04751763165941354), ('max_depth', 3), ('subsample', 0.6927142844638842), ('min_sample_split', 8), ('min_sample_leaf', 4)]"
175,175,0.9499003112664999,"[('scaling_method', 'standard'), ('n_estimators', 931), ('learning_rate', 0.06853038934275714), ('max_depth', 3), ('subsample', 0.6724176470757649), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
176,176,0.9492685185597274,"[('scaling_method', 'standard'), ('n_estimators', 917), ('learning_rate', 0.03309764210020302), ('max_depth', 3), ('subsample', 0.6446587912258541), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
177,177,0.9500242987413129,"[('scaling_method', 'standard'), ('n_estimators', 949), ('learning_rate', 0.050860967005736696), ('max_depth', 3), ('subsample', 0.6844189898820299), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
178,178,0.9497728576846358,"[('scaling_method', 'robust'), ('n_estimators', 900), ('learning_rate', 0.027341693529107026), ('max_depth', 3), ('subsample', 0.6336554569651516), ('min_sample_split', 8), ('min_sample_leaf', 4)]"
179,179,0.9486272022059673,"[('scaling_method', 'standard'), ('n_estimators', 936), ('learning_rate', 0.018479125516759815), ('max_depth', 3), ('subsample', 0.6955809970209594), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
180,180,0.9505629201281021,"[('scaling_method', 'standard'), ('n_estimators', 922), ('learning_rate', 0.03716932227269911), ('max_depth', 3), ('subsample', 0.6607655823251474), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
181,181,0.9515148528899207,"[('scaling_method', 'standard'), ('n_estimators', 926), ('learning_rate', 0.03980953608095004), ('max_depth', 3), ('subsample', 0.6804865815697551), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
182,182,0.9512875358740516,"[('scaling_method', 'standard'), ('n_estimators', 908), ('learning_rate', 0.04211122691056304), ('max_depth', 3), ('subsample', 0.7033009572393751), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
183,183,0.9517538662273524,"[('scaling_method', 'standard'), ('n_estimators', 910), ('learning_rate', 0.04582813362224523), ('max_depth', 3), ('subsample', 0.7060912651486752), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
184,184,0.9508948109299077,"[('scaling_method', 'standard'), ('n_estimators', 905), ('learning_rate', 0.04554902531307485), ('max_depth', 3), ('subsample', 0.7092967792035202), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
185,185,0.951294255094324,"[('scaling_method', 'standard'), ('n_estimators', 887), ('learning_rate', 0.039964012503497105), ('max_depth', 3), ('subsample', 0.7013142393193179), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
186,186,0.9503075287502568,"[('scaling_method', 'maxabs'), ('n_estimators', 879), ('learning_rate', 0.04037394989770696), ('max_depth', 3), ('subsample', 0.7008291012336836), ('min_sample_split', 8), ('min_sample_leaf', 7)]"
187,187,0.949637579354186,"[('scaling_method', 'standard'), ('n_estimators', 891), ('learning_rate', 0.023992504876462345), ('max_depth', 3), ('subsample', 0.7191568569303194), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
188,188,0.9505859548379598,"[('scaling_method', 'standard'), ('n_estimators', 897), ('learning_rate', 0.07417498091099589), ('max_depth', 3), ('subsample', 0.7020334003153812), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
189,189,0.9500027762556409,"[('scaling_method', 'standard'), ('n_estimators', 909), ('learning_rate', 0.030021287606147497), ('max_depth', 3), ('subsample', 0.6887012720792476), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
190,190,0.949265540431411,"[('scaling_method', 'standard'), ('n_estimators', 881), ('learning_rate', 0.0517746247687694), ('max_depth', 3), ('subsample', 0.7109978294817939), ('min_sample_split', 8), ('min_sample_leaf', 4)]"
191,191,0.950861838037872,"[('scaling_method', 'standard'), ('n_estimators', 913), ('learning_rate', 0.0397282256108522), ('max_depth', 3), ('subsample', 0.6720010567481347), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
192,192,0.9482905817196026,"[('scaling_method', 'standard'), ('n_estimators', 502), ('learning_rate', 0.04354442162132488), ('max_depth', 3), ('subsample', 0.6947342327542957), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
193,193,0.9498968824635176,"[('scaling_method', 'standard'), ('n_estimators', 900), ('learning_rate', 0.05532310230280103), ('max_depth', 3), ('subsample', 0.6837573288635255), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
194,194,0.9499937408353258,"[('scaling_method', 'standard'), ('n_estimators', 928), ('learning_rate', 0.03534360993410335), ('max_depth', 3), ('subsample', 0.6741971825882754), ('min_sample_split', 8), ('min_sample_leaf', 6)]"
195,195,0.9487680321096462,"[('scaling_method', 'standard'), ('n_estimators', 916), ('learning_rate', 0.06931346070369546), ('max_depth', 3), ('subsample', 0.7044988512956605), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
196,196,0.9507134279435476,"[('scaling_method', 'standard'), ('n_estimators', 963), ('learning_rate', 0.05066405668131718), ('max_depth', 3), ('subsample', 0.6641534361432624), ('min_sample_split', 8), ('min_sample_leaf', 7)]"
197,197,0.9496116854626468,"[('scaling_method', 'standard'), ('n_estimators', 887), ('learning_rate', 0.030280922301190664), ('max_depth', 3), ('subsample', 0.6510726171739263), ('min_sample_split', 9), ('min_sample_leaf', 6)]"
198,198,0.9513445890410649,"[('scaling_method', 'standard'), ('n_estimators', 933), ('learning_rate', 0.04214870733080953), ('max_depth', 3), ('subsample', 0.7165824547478007), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
199,199,0.9498226430049395,"[('scaling_method', 'standard'), ('n_estimators', 907), ('learning_rate', 0.038219095364067666), ('max_depth', 3), ('subsample', 0.7111092540722932), ('min_sample_split', 8), ('min_sample_leaf', 5)]"
