,Trial,Score,Parameters
79,79,0.9505837286738883,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0009195134335504766), ('l1_ratio', 0.5025500668055648)]"
80,80,0.9477443742163993,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('alpha', 0.0007128971708316916), ('l1_ratio', 0.3572635803368286)]"
81,81,0.9507885521339116,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0008714268773653569), ('l1_ratio', 0.40697342303716366)]"
82,82,0.950783624131048,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007864762063692941), ('l1_ratio', 0.4550498021445522)]"
83,83,0.9506421941454558,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006493795134676076), ('l1_ratio', 0.3482756562464007)]"
84,84,0.9507019057117674,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0009892488801385717), ('l1_ratio', 0.4083170791331008)]"
85,85,0.9506384429283339,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0005920478873357701), ('l1_ratio', 0.382255468107673)]"
86,86,0.950681170863494,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0008345930709740543), ('l1_ratio', 0.27919863901652053)]"
87,87,0.9477660845622313,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 7.989641291005188e-05), ('l1_ratio', 0.3038798359737525)]"
88,88,0.9411166207863199,"[('scaling_method', 'robust'), ('encoding_method', 'ordinal'), ('alpha', 5.9217000052669965e-05), ('l1_ratio', 0.32147793006346714)]"
89,89,0.9503969385300438,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0003956009016639153), ('l1_ratio', 0.4278261401513892)]"
90,90,0.9507899921872174,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007259467046670244), ('l1_ratio', 0.3692026219095705)]"
91,91,0.9507721891594898,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006575851126737444), ('l1_ratio', 0.3979965923974946)]"
92,92,0.9508151810096216,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.000729704987207846), ('l1_ratio', 0.3964444034876673)]"
93,93,0.9506919545817893,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0009231160224945717), ('l1_ratio', 0.4441158283765748)]"
94,94,0.9504079506503208,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0005001101269411819), ('l1_ratio', 0.3346954298937232)]"
95,95,0.9508047438638533,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0008188478337055492), ('l1_ratio', 0.41742728244528626)]"
96,96,0.9507946719901886,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0005627542761106501), ('l1_ratio', 0.4840523518191609)]"
97,97,0.9501746267393518,"[('scaling_method', 'minmax'), ('encoding_method', 'onehot'), ('alpha', 0.0007336106806559885), ('l1_ratio', 0.3545889792163183)]"
98,98,0.9501763556459977,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0008292094725764503), ('l1_ratio', 0.12947684373013202)]"
99,99,0.9477449337923922,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('alpha', 0.0006929606800288163), ('l1_ratio', 0.3774271551135727)]"
100,100,0.9506474596624436,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0009218882088399152), ('l1_ratio', 0.4645116496508606)]"
101,101,0.9508128668865158,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0008096209182299755), ('l1_ratio', 0.4103572200584171)]"
102,102,0.9508020085688322,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0008201943757631666), ('l1_ratio', 0.4200624018283307)]"
103,103,0.9508155843960543,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006000987641322753), ('l1_ratio', 0.5445967194377225)]"
104,104,0.9507569429140998,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0005958823185007282), ('l1_ratio', 0.6334486571438767)]"
105,105,0.9504191943289915,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0009870057576702395), ('l1_ratio', 0.5351956675019818)]"
106,106,0.950759515984803,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0004684436157483229), ('l1_ratio', 0.5545449089380314)]"
107,107,0.9417631498991229,"[('scaling_method', 'robust'), ('encoding_method', 'ordinal'), ('alpha', 0.0006588219646910831), ('l1_ratio', 0.4464147045796851)]"
108,108,0.9506370895651178,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0005396422032500113), ('l1_ratio', 0.4207862216322988)]"
109,109,0.9505905876060666,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0008984620498475249), ('l1_ratio', 0.5113477225179576)]"
110,110,0.9497902265659366,"[('scaling_method', 'standard'), ('encoding_method', 'onehot'), ('alpha', 0.00017273587734562468), ('l1_ratio', 0.6348852428674934)]"
111,111,0.9508207260585481,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007591013997754906), ('l1_ratio', 0.39639813040101335)]"
112,112,0.9508208209881921,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007931409532818672), ('l1_ratio', 0.39035316960156713)]"
113,113,0.9508179974864147,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007463521986568581), ('l1_ratio', 0.39463170685707527)]"
114,114,0.9508170680322294,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007587909140678021), ('l1_ratio', 0.38596619108749086)]"
115,115,0.9508104703583793,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.000744232418730186), ('l1_ratio', 0.37909676583266183)]"
116,116,0.9508051161079729,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007172916081571874), ('l1_ratio', 0.3873657734376557)]"
117,117,0.9506812103162376,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.000616035563018239), ('l1_ratio', 0.383932423221828)]"
118,118,0.9508064002991455,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007229071985194477), ('l1_ratio', 0.47090849343228974)]"
